PREFIXO: ;D4-104
NOME DO POSTO: ;PIRACICABA
MUNICÍPIO: ;PIRACICABA
CURSO D'ÁGUA: ;PIRACICABA,R
LATITUDE: ;22°43'03"
LONGITUDE: ;47°39'07"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  11/2007;  0,0;  0,0;  0,0;  0,0; 49,5;  0,0;  9,1;  0,0;  0,0;  0,0; 18,2; 19,5;  0,0;  0,0; 14,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,1;  0,0;  0,0;0,0;0,0;---;49,5;114,8
  12/2007;  0,0;  0,0;  0,0;  0,0;  8,3; 77,8;  0,0;  3,4;  0,0; 17,7; 14,9; 11,6; 35,8;  0,0;  0,0;  0,0;  0,0;  0,0;  8,5; 57,1; 74,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;77,8;309,1
  01/2008;  0,0; 68,0;---;---;---;---; 21,5;  0,0;  0,0;  0,0;  0,0;104,3;  0,0; 13,0;151,8;  2,0; 77,0;  0,0; 51,6; 20,6; 38,6;  3,7;  0,0;  0,0;  0,0;  0,0;  0,0;  4,0;126,9;75,2;0,0;---;---
  02/2008;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,3;  0,0; 30,0; 15,6;  0,0;  8,0;  0,0; 23,3;  2,9;  0,0;  0,4;  3,2;  0,0;  0,0; 15,1;  0,0;  1,7; 23,2;  0,0;  0,0;  0,0;0,0;---;---;30,0;125,7
  03/2008; 13,2;  0,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0; 13,8;  0,0;  0,0;  8,1; 21,7; 20,9;  0,0;  0,0;  6,7;  3,7;  0,0;  0,0;  0,0;  2,0; 45,9;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;45,9;137,0
  04/2008;  0,0;  0,0; 11,7; 32,3;  0,0;  0,0;  6,9;  0,0;  3,1; 35,0; 27,2;  1,8;  0,0; 37,8; 10,3;  0,0;  0,0;  0,0;  0,0;  0,6;  2,6;  9,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;34,2;---;37,8;212,8
  05/2008;  0,0;  0,0; 16,9; 17,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;50,9;7,2;50,9;92,2
  06/2008; 12,0;  0,0;  0,0; 18,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  3,3;  0,0;  0,0;  0,0;0,0;0,0;---;18,3;35,1
  07/2008;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,0;0,0
  08/2008;  0,0;  0,0; 10,5;  0,5;  0,0;  0,0;  0,0; 29,0;  8,3; 14,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;29,0;62,7
  09/2008;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  9,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 13,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 18,3;  2,1;  0,0;  0,0;  0,0;  0,0;  0,0;  5,9;0,0;0,0;---;18,3;48,4
  10/2008;  0,0; 78,1;  0,0;  0,0; 12,0;  6,2; 17,0;  0,0;  0,0;  0,0;  9,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 18,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;56,1;0,0;78,1;197,3
  11/2008;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 11,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 20,4;  0,0;  0,0; 10,3;  0,0;0,0;0,0;---;20,4;42,7
  12/2008;  0,0;  0,0; 52,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0; 23,5; 18,3;  0,0;  0,0;  0,0;  0,0; 16,3;  1,3;  0,0;  0,0;  1,8;  0,0;  0,0;  0,0;---;---;---;---;0,0;0,0;0,0;---;---
  01/2009;  4,3;  0,0;  0,0;  0,0;  0,0;  0,0;  1,4;  0,0;  0,0; 30,8;  0,0;  0,0;  5,0;  5,8; 18,8;  0,0; 18,3;  0,0;  0,0;  0,0;  6,2;  0,0;  0,0;  0,0;  0,0; 16,3;  4,4; 20,3;5,9;4,2;11,8;30,8;153,5
  02/2009;  0,0;  0,0; 19,7;  8,9; 12,8;  0,0;  0,0;  0,0; 11,9;  1,0;  5,5; 11,8;  5,1;  0,0;  9,4; 30,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,8; 15,0;  4,7;  0,1;  0,0;  0,0;---;---;---;30,4;138,1
  03/2009;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 32,9; 11,6; 33,7; 10,8;  0,6;  0,0;  7,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  0,0;  0,0;  0,0;  0,0;  0,0;0,6;0,0;0,0;33,7;98,3
  04/2009;  0,0;  0,0;  0,0;  0,0;  0,2;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;15,8;16,5
  05/2009;  0,0;  0,0;  0,0;  0,0;  8,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,6;  0,0;  1,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;10,6;20,6
  06/2009;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 42,7;  0,0;  0,0;  0,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,4;  7,2;  0,0;  5,0;0,0;0,0;---;42,7;58,3
  07/2009;  0,0;  0,0;  5,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 16,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,8;  0,0;  0,0;  0,0;  0,0; 10,2; 25,0;  1,1;  0,4;  0,0;0,0;3,3;0,0;25,0;63,8
  08/2009;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,1; 28,8;  6,1;  4,3;  0,0;  0,0;  7,8;  0,8;  0,0;  0,0;  0,0;0,0;0,0;0,0;28,8;52,9
  09/2009;  0,0;  0,0;  0,0; 16,0;  0,0;  4,0;  0,0; 14,0; 54,2; 12,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,2;  0,0;  0,0;  6,6;  0,6; 12,0;  0,0;  0,0;  0,0;  0,0;8,7;0,0;---;54,2;134,9
  10/2009;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 25,5;  0,0;  0,0;  0,0;  0,0;  0,0; 15,8;  0,0;  0,5;  0,0;  0,0;  5,6;  1,5;  2,8;  0,0;  9,6;  0,0;  0,0;  0,0;  0,0;  2,8;  0,0;0,0;0,0;0,0;25,5;64,1
  11/2009;  0,0;  0,0;  0,0;  0,0;  0,0;  6,4;  0,0;  0,0;  9,1;  5,6;  0,0;  0,0;  0,0;  0,0;  0,0;  5,1;  0,0;  0,0;  0,0;  0,0;  3,5;  0,0; 16,4;  5,0; 11,4;  0,0;  7,1; 16,9;53,0;30,0;---;53,0;169,5
  12/2009;  0,0;  0,0; 56,6; 22,5;  0,0;  0,0;  1,0;  0,0; 34,3;  0,0;  9,6;  0,0; 13,5;  8,0;  0,0;  0,0;  2,3; 37,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 20,7;  2,5; 26,5;14,0;2,9;1,1;56,6;253,0
  01/2010;  0,0;  0,0;  0,0;  0,0;  0,0; 13,3;  0,6; 22,3;  0,0;  0,0;  3,1;  7,5;  0,2;  0,3;  2,5;  9,5;  0,0; 12,3;  3,3; 75,5; 30,7;  5,5;  1,7; 23,5;  0,0; 21,2;  1,2;  0,0;30,3;21,3;5,7;75,5;291,5
  02/2010;  0,0;  1,7;  0,0;  0,0; 22,5;  3,3;  0,0;  0,0;  0,0;  0,7;  3,1; 20,2;  0,0;  0,0;  0,0;  0,4;  0,0; 14,8;  5,1;  0,0; 24,0;  0,0;  0,0;  3,3; 20,9;  0,0;  0,0;  0,0;---;---;---;24,0;120,0
  03/2010; 44,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 34,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,6;  0,0;  1,9; 18,5;  0,0;  0,0;  0,0;  0,0;22,0;25,5;0,0;44,5;147,8
  04/2010;  0,0;  0,8; 22,2; 10,4;  1,9;  0,0;  4,5;  0,0;  0,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 31,5;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;31,5;71,7
  05/2010;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 21,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,2;  5,7;  0,0;  0,0;  0,0;  0,0;  0,7;  0,0;  0,0;  0,0;0,0;0,0;0,0;21,3;27,9
  06/2010;  0,0;  0,0;  0,0;  0,0;  7,7;  0,0;  0,0;  0,0;  0,0;  0,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,9;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;7,7;9,2
  07/2010;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 43,7; 19,5;  1,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;43,7;64,3
  08/2010;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,0;0,0
  09/2010;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 16,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 38,0;  0,0;  4,1;---;---; 45,5;  7,5;0,0;9,1;---;---;---
  10/2010;  0,2;  0,0; 20,5;  0,0;  0,0;  0,0;  0,0;  4,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 20,6;  0,0;  2,1;  0,5;  0,0;  0,0;  0,0;  0,5;  0,0;  0,0;  3,6;  0,0;  0,0;0,0;0,0;15,7;20,6;68,0
  11/2010;  0,0;  0,0;  0,0;  0,0;  0,6; 10,0;  8,7;  0,0;  0,0;  4,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,1;  0,5;  0,3;  0,0;  0,0;  0,0;  0,0;  9,8;  0,0;  0,0;  6,7;  0,0;  0,0;0,0;0,0;---;10,0;44,7
  12/2010;  0,0;  5,2;  8,5;  0,0;  0,0; 11,8;  0,0;  0,0;  0,0;  0,0;  0,0; 10,0; 34,2; 24,7; 32,4;  0,0; 32,1;  0,0;  0,0;  0,6;  0,0; 18,0; 52,0;  0,0;  0,0;  1,4; 16,9;  0,0;0,0;0,0;0,0;52,0;247,8
  01/2011;  0,0;  0,0;105,0; 44,4;  8,7; 75,0;  4,1;  0,0; 48,9;  0,0; 18,7;  7,2; 15,8; 14,4; 23,6;  0,0; 19,3; 13,2;  4,1; 20,5;  2,9;  0,0;  0,0;  8,0;  0,0;  0,0;  0,0;  1,8;0,0;12,8;0,0;105,0;448,4
  02/2011;  2,2;  0,0;  0,0;  0,9;  3,3;  0,0;  0,0;  0,0;  0,0;  0,0;  5,9;  0,0; 23,2;  0,0; 19,7;  2,2; 43,6;  7,5; 19,2;  0,0;  0,0;  0,0; 31,0;  0,0;  0,0;  0,0;  0,0;  1,4;---;---;---;43,6;160,1
  03/2011;  9,0;  4,9; 21,4;  6,3;  9,5;  8,3; 42,8;  0,7;  0,0;  6,3;  3,9; 89,5;  4,5;  0,0;  0,0;  0,0;  0,0;  6,7;  4,5;  0,4;  0,0; 21,4;  0,6;  0,0;  0,5;  0,0;  0,0;  0,4;0,0;3,4;0,0;89,5;245,0
  04/2011;  0,0;  0,0;  0,0; 19,9;  1,9;  0,6;  0,0;  0,0;  0,0;  0,0; 22,8;  0,0; 52,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 54,4;0,0;0,0;---;54,4;151,7
  05/2011;  0,0;  9,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;9,6;13,6
  06/2011;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 20,5;  0,0; 34,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;34,5;55,0
  07/2011;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;2,3;2,3;2,3
  08/2011;  0,0;  0,0;  0,0;  1,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,8;  8,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,9;8,0;14,2
  09/2011; 15,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;15,6;16,6
  10/2011;  0,0;  0,0;  6,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 18,8; 22,2;  0,0; 17,0; 37,5; 88,2;  8,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;17,2;0,7;88,2;216,8
  11/2011;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,2;  0,0; 22,4;---; 78,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,0;  0,0;  0,0;  0,0; 22,5;  0,0;0,0;5,9;---;---;---
  12/2011;  5,0; 25,8;  0,0;  0,0;  0,5;  0,0; 32,8;  0,0; 49,4;  6,3;  0,0;  0,0;  0,0;  0,0;  0,7;  2,5;  0,0;  0,0;  1,5;  0,0;  0,0;  0,0;  0,0;  0,0;  7,8;  0,0;  0,0;  0,0;6,6;0,0;6,5;49,4;145,4
  01/2012; 30,8; 14,7;  0,0;  0,0;  0,0;  0,0;  8,2;  4,1;  0,0; 17,1;  5,9;  2,4;  0,0;  0,0;  4,0; 10,5; 10,9; 31,2; 17,1;  3,3; 12,5; 11,2;  0,9;  0,9;  0,0; 35,5;  6,1;  8,7;0,0;0,0;0,0;35,5;236,0
  02/2012;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,5; 33,1; 60,5;  9,1;  0,0;  2,6;  0,0;  0,0;  0,0;  0,0;  0,0; 39,9; 19,2;  0,0;  0,0; 11,5;  7,8; 19,6;  0,0;0,0;---;---;60,5;204,8
  03/2012;  0,0;  0,0;  0,0; 35,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,8;  0,0;  0,0;  0,0;  0,7;  0,0; 14,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 14,3;  0,0;  0,0;  0,0;  0,0; 31,2;0,0;0,0;0,0;35,5;97,2
  04/2012;  0,0;  0,0;  0,0;  0,0;  0,0;  1,1;  0,0;  0,0; 27,1;  2,3;  0,0;  4,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 54,0;  0,0;  0,0;  0,0;  0,0;  0,0;  8,3;  0,0;15,0;51,0;---;54,0;162,9
  05/2012;  4,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 24,4;  5,0;  3,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 25,1;  0,0;  0,0;  0,0;0,0;0,0;0,0;25,1;63,2
  06/2012;  0,0;  0,7;  0,0;  0,0; 18,2; 43,4; 12,1;  4,2;  4,1;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 52,6;  6,5; 26,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;52,6;168,5
  07/2012;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  9,8;  0,0;  0,0;  0,0;  0,0;  4,9;  0,0;  0,0;  0,0;  2,1;  7,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;9,8;24,2
  08/2012;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,0;0,0
  09/2012;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,0; 19,0; 19,0;  0,0;  0,0;  0,0;  0,3;  0,0;  0,0;0,0;0,0;---;19,0;48,3
  10/2012;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,3;  2,1;  0,0;  0,0;  0,0; 11,7;  0,0;  0,0;  0,0;  0,0;  9,0;  6,9; 44,0;  0,0;  0,0;  0,0;  0,0;10,5;0,0;0,0;44,0;88,5
  11/2012;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,9;  1,1; 32,5;  4,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 22,8;  0,0;  0,0;  0,0;  0,0; 30,5;  0,0;  0,0;  0,0;0,0;0,0;---;32,5;98,9
  12/2012;  0,0;  0,9; 38,8;  0,0;  0,0;  0,0;  9,5;  0,0;  0,0;  0,0;  0,0;  1,2;  5,9; 31,0; 20,6; 19,1; 27,7;  7,5;  0,0;  0,8;  3,5;  8,2;  0,0;  1,2;  0,0;  0,0;  0,0;  1,9;0,0;11,3;7,9;38,8;197,0
  01/2013; 13,5; 12,5;  0,0;  0,0;  2,0;  0,0;  1,2;  0,0; 36,7;  0,4;  3,6;  0,0; 65,5; 41,5; 13,6; 11,3; 13,4;  0,7;  0,0;  2,2;  0,0;  0,0;  0,0; 11,5;  0,0; 13,9;  8,1;  0,0;0,0;0,0;0,5;65,5;252,1
  02/2013;  0,3; 13,0;  0,2; 15,0;  7,5;  0,0;  0,0;  1,4; 11,0;  8,5;  3,3; 10,7;  0,0;  0,0;  0,0;  0,0;  3,1;  0,0;  0,0;  0,0;  0,0;  1,8;  0,0;  8,9;  0,0;  0,4; 16,6;  0,0;---;---;---;16,6;101,7
  03/2013;  0,0;  0,0;  0,0;  3,1;  0,0;  0,8;  0,0;  0,3;  0,0; 30,0; 31,5; 16,2; 27,2; 16,1;  0,0;  0,0;  0,0;  2,3;  0,0;  0,0; 10,7;  0,0;  0,0;  0,0;  0,8;  0,0;  3,4;  0,0;0,0;0,0;0,0;31,5;142,4
  04/2013;  0,0; 10,2; 33,1;  0,0; 60,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 54,5;  3,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;60,5;161,3
  05/2013;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,7;  0,5;  4,0;  0,0;  0,0; 15,5;55,1;12,5;0,0;55,1;92,3
  06/2013;  0,0;  0,0; 21,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  9,0;  2,4;  0,0;  0,0;  0,0; 25,2;  0,0;  0,0;  0,0;  0,0;  1,2;  7,1;  6,0;  0,0; 34,9;  3,9;  0,0;0,0;7,5;---;34,9;118,9
  07/2013; 10,6; 17,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  0,0;  0,0;  0,0;  0,0;  2,0;  0,0; 25,1;  1,2;  0,3; 10,8;  0,0;  0,0;  0,0;0,0;0,0;0,0;25,1;67,6
  08/2013;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,5;  0,0;0,0;0,0;0,0;3,5;3,5
  09/2013;  0,0;  0,0;  0,0;  2,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,4; 11,1;  0,7;  0,0;  5,7;  0,0;  1,7;  0,0;  0,0;  0,0;  0,0;  0,0;4,9;0,0;---;11,1;37,2
  10/2013;  7,2; 36,5;  0,5; 27,5;  1,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,3;  4,9;  0,0;  7,6;  0,0;  0,0;  3,6;  2,3;  0,0; 35,0;  0,0;  0,0;  0,9;0,0;0,0;0,0;36,5;133,5
  11/2013;  0,0;  0,0;  0,0;  0,0; 43,3;  0,0;  8,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,0; 13,4;  4,2;  3,4;  0,0;  0,0;  0,0;0,0;33,5;---;43,3;108,9
  12/2013;  0,0;  0,0;  0,0;  0,0;  0,0; 31,7;  0,0; 14,5;  0,0; 29,6;  1,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,8;  0,0;  2,2;  8,5;  0,0; 12,9;0,0;1,2;4,6;31,7;109,3
  01/2014;  0,0; 29,0;  0,4;  0,0; 24,0; 24,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,8;  6,8; 12,5;  5,0;  1,5;  4,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,1;  4,6;0,0;0,0;0,0;29,0;115,9
  02/2014;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0;  0,0; 10,7;  0,0;  0,0;  0,0;  1,2;  0,0;  7,3;  5,6;  0,0;  0,7;  3,4;  0,0;  0,0;  0,0;  0,0;  0,4;  2,4;  0,9;  0,0;  0,0; 10,7;---;---;---;10,7;45,3
  03/2014; 13,4;  0,0;  0,0;  0,0; 19,0;  7,6;  0,0; 51,9;  0,4;  0,0;  0,0; 13,8;  8,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 12,9; 10,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;51,9;137,6
  04/2014;  8,2;  4,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,5;  0,0; 15,1; 17,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  9,2;  2,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;17,7;59,5
  05/2014;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 34,2;  4,5;  0,5;  0,0;  0,0;  0,0;0,0;0,0;0,0;34,2;39,2
  06/2014;  0,0;  3,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;3,9;3,9
  07/2014;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,7;  0,0;  6,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0; 11,1;  0,0;  1,6;  0,0;0,0;0,0;0,0;11,1;23,6
  08/2014;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,6;  0,0;  0,0;  0,0;  1,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,4;0,0;5,6;7,9
  09/2014;  9,1;  7,6; 21,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,5;  8,1;  0,0;  0,0;  0,0;  7,0; 16,4; 20,0;  0,8;0,0;0,0;---;21,2;94,7
